id,target_amenity,mode,distance_miles,duration_minutes,location_name,description
Internsion_1.872214978613703e+18,F&B Eatery/Limited-Service Restaurants,Public_transport,1.634694017922542,18.0,sweetgreen,"This person goes to sweetgreen by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.634694017922542 miles. It takes 18.0 minutes."
Internsion_1.1539770582280243e+19,F&B Eatery/Full-Service Restaurants,Public_transport,1.8339519955166093,21.0,Bon Me Harvard Truck,"This person goes to Bon Me Harvard Truck by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.8339519955166093 miles. It takes 21.0 minutes."
Internsion_1.0467653817648906e+19,F&B Eatery/Full-Service Restaurants,Car,1.9591940840963933,5.0,Ned Devine's Pub,"This person goes to Ned Devine's Pub by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.9591940840963933 miles. It takes 5.0 minutes."
Internsion_1.671855683370388e+19,F&B Eatery/Full-Service Restaurants,Walking,0.1990691792679477,3.0,Sakura,"This person goes to Sakura by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.1990691792679477 miles. It takes 3.0 minutes."
Internsion_1.4612112279727972e+19,F&B Eatery/Full-Service Restaurants,Public_transport,0.9168906614297396,9.0,Fuji at Ink Block,"This person goes to Fuji at Ink Block by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.9168906614297396 miles. It takes 9.0 minutes."
Internsion_5.894271495312968e+18,F&B Eatery/Full-Service Restaurants,Public_transport,6.81066170927892,54.0,Pon Thai Bistro,"This person goes to Pon Thai Bistro by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 6.81066170927892 miles. It takes 54.0 minutes."
Internsion_1.7303884811053292e+19,F&B Eatery/Limited-Service Restaurants,Public_transport,2.1706658256902114,23.0,Dirty Water Dough,"This person goes to Dirty Water Dough by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 2.1706658256902114 miles. It takes 23.0 minutes."
Internsion_1.3205719266028138e+19,F&B Eatery/Full-Service Restaurants,Public_transport,2.4133637590274657,28.0,Artu,"This person goes to Artu by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.4133637590274657 miles. It takes 28.0 minutes."
Internsion_4.396928442001076e+18,F&B Eatery/Full-Service Restaurants,Walking,0.1263936955085235,2.0,Wicked Lobsta,"This person goes to Wicked Lobsta by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.1263936955085235 miles. It takes 2.0 minutes."
Internsion_8.717471501146491e+17,F&B Eatery/Full-Service Restaurants,Car,0.3605709493230179,2.0,La Patrona Mexican Grill,"This person goes to La Patrona Mexican Grill by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.3605709493230179 miles. It takes 2.0 minutes."
Internsion_8.692669519758299e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,1.6778905110329425,21.0,Starbucks,"This person goes to Starbucks by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.6778905110329425 miles. It takes 21.0 minutes."
Internsion_1.6584233019922549e+19,F&B Eatery/Full-Service Restaurants,Public_transport,1.5171669972248674,16.0,A&B Burgers,"This person goes to A&B Burgers by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.5171669972248674 miles. It takes 16.0 minutes."
Internsion_6.833291446151656e+18,F&B Eatery/Full-Service Restaurants,Public_transport,4.358146256081102,38.0,New Jumbo Seafood Restaurant,"This person goes to New Jumbo Seafood Restaurant by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 4.358146256081102 miles. It takes 38.0 minutes."
Internsion_2.121766656526812e+18,F&B Eatery/Limited-Service Restaurants,Public_transport,1.7144512093838962,14.0,Earl of Sandwich,"This person goes to Earl of Sandwich by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.7144512093838962 miles. It takes 14.0 minutes."
Internsion_3.765506565331693e+17,F&B Eatery/Full-Service Restaurants,Walking,0.3541296580038164,6.0,Village Pizza & Grill,"This person goes to Village Pizza & Grill by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.3541296580038164 miles. It takes 6.0 minutes."
Internsion_1.1286833474254494e+19,F&B Eatery/Full-Service Restaurants,Car,3.766240262252583,12.0,Nautilus Pier 4,"This person goes to Nautilus Pier 4 by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.766240262252583 miles. It takes 12.0 minutes."
Internsion_1.7684896858920309e+19,F&B Eatery/Full-Service Restaurants,Public_transport,2.3785526445655503,22.0,Wahlburgers,"This person goes to Wahlburgers by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.3785526445655503 miles. It takes 22.0 minutes."
Internsion_1.0447261130858062e+19,F&B Eatery/Limited-Service Restaurants,Walking,0.9117809260025193,17.0,Subway,"This person goes to Subway by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.9117809260025193 miles. It takes 17.0 minutes."
Internsion_4.0092106804367816e+18,F&B Eatery/Limited-Service Restaurants,Public_transport,4.085046278986421,34.0,Joe's Famous Steak & Cheese,"This person goes to Joe's Famous Steak & Cheese by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 4.085046278986421 miles. It takes 34.0 minutes."
Internsion_1.7342534588798706e+19,F&B Eatery/Full-Service Restaurants,Walking,0.0272386418217864,0.0,Olive Cafe,"This person goes to Olive Cafe by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.0272386418217864 miles. It takes 0.0 minutes."
Internsion_4.737591355885269e+18,F&B Eatery/Full-Service Restaurants,Car,1.816929683616428,4.0,The Momo Company,"This person goes to The Momo Company by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.816929683616428 miles. It takes 4.0 minutes."
Internsion_1.0459970785790157e+17,F&B Eatery/Limited-Service Restaurants,Car,27.23066134276916,70.0,Clover Food Lab,"This person goes to Clover Food Lab by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 27.23066134276916 miles. It takes 70.0 minutes."
Internsion_3.488068023690903e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,0.9015168316754344,11.0,Panera Bread,"This person goes to Panera Bread by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.9015168316754344 miles. It takes 11.0 minutes."
Internsion_3.797964558757423e+18,F&B Eatery/Full-Service Restaurants,Walking,1.8490330676264035,35.0,Saloniki Greek,"This person goes to Saloniki Greek by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.8490330676264035 miles. It takes 35.0 minutes."
Internsion_1.7670275442989502e+19,F&B Eatery/Limited-Service Restaurants,Walking,0.0845477942011352,1.0,Roza Lyons,"This person goes to Roza Lyons by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.0845477942011352 miles. It takes 1.0 minutes."
Internsion_4.0381502403780255e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.0163000807925143,0.0,Dunkin',"This person goes to Dunkin' by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.0163000807925143 miles. It takes 0.0 minutes."
Internsion_1.7712410259823544e+19,F&B Eatery/Full-Service Restaurants,Walking,0.4002311161001933,7.0,SideBar & Grille,"This person goes to SideBar & Grille by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.4002311161001933 miles. It takes 7.0 minutes."
Internsion_3.844761199351421e+18,F&B Eatery/Limited-Service Restaurants,Car,0.4793932374110086,1.0,Joseph's Deli,"This person goes to Joseph's Deli by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.4793932374110086 miles. It takes 1.0 minutes."
Internsion_1.5747183898343549e+19,F&B Eatery/Full-Service Restaurants,Walking,0.5473892891423766,10.0,Regina Pizzeria,"This person goes to Regina Pizzeria by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.5473892891423766 miles. It takes 10.0 minutes."
Internsion_1.8322510782535647e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,1.8367760139769795,21.0,J P Licks,"This person goes to J P Licks by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.8367760139769795 miles. It takes 21.0 minutes."
Internsion_1.5450511576682514e+19,F&B Eatery/Drinking Places,Public_transport,0.7046167307140974,8.0,Crave,"This person goes to Crave by Public_transport, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 0.7046167307140974 miles. It takes 8.0 minutes."
Internsion_6.522603167231437e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,2.482777905779635,12.0,Dunkin',"This person goes to Dunkin' by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 2.482777905779635 miles. It takes 12.0 minutes."
Internsion_1.4304661298454194e+19,F&B Eatery/Full-Service Restaurants,Public_transport,1.1847055404445817,16.0,LoLa Burger Boston,"This person goes to LoLa Burger Boston by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.1847055404445817 miles. It takes 16.0 minutes."
Internsion_1.1847768603348574e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,1.2866780678376712,4.0,Capitol Coffee House,"This person goes to Capitol Coffee House by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 1.2866780678376712 miles. It takes 4.0 minutes."
Internsion_1.452085195274302e+18,F&B Eatery/Full-Service Restaurants,Car,5.48223695325312,11.0,Millie's Kitchen,"This person goes to Millie's Kitchen by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 5.48223695325312 miles. It takes 11.0 minutes."
Internsion_4.471600915182944e+18,F&B Eatery/Full-Service Restaurants,Car,4.304140702293723,8.0,5 Spices House Cambridge,"This person goes to 5 Spices House Cambridge by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 4.304140702293723 miles. It takes 8.0 minutes."
Internsion_1.6442678106972803e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.7325663576582429,14.0,Caffè Nero,"This person goes to Caffè Nero by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.7325663576582429 miles. It takes 14.0 minutes."
Internsion_7.071297395344904e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,11.085564435528186,28.0,Dunkin',"This person goes to Dunkin' by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 11.085564435528186 miles. It takes 28.0 minutes."
Internsion_1.4337672210114191e+19,F&B Eatery/Limited-Service Restaurants,Walking,1.0777382215200288,20.0,Subway,"This person goes to Subway by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.0777382215200288 miles. It takes 20.0 minutes."
Internsion_4.901921442771879e+18,F&B Eatery/Limited-Service Restaurants,Public_transport,0.5519538034499707,7.0,Bruegger's,"This person goes to Bruegger's by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.5519538034499707 miles. It takes 7.0 minutes."
Internsion_7.721291993372776e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,7.442885775975417,46.0,One Zo,"This person goes to One Zo by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 7.442885775975417 miles. It takes 46.0 minutes."
Internsion_1.305227128045667e+19,F&B Eatery/Limited-Service Restaurants,Car,0.6995866684190406,1.0,Casarecce,"This person goes to Casarecce by Car, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.6995866684190406 miles. It takes 1.0 minutes."
Internsion_9.527880370286258e+18,F&B Eatery/Limited-Service Restaurants,Public_transport,2.630425311072885,16.0,MOOYAH,"This person goes to MOOYAH by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 2.630425311072885 miles. It takes 16.0 minutes."
Internsion_1.6993078038960845e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.5924546992654879,11.0,Cafe Corner,"This person goes to Cafe Corner by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.5924546992654879 miles. It takes 11.0 minutes."
Internsion_4.002691969206776e+18,F&B Eatery/Limited-Service Restaurants,Walking,0.5766002355460743,11.0,Club Cafe,"This person goes to Club Cafe by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.5766002355460743 miles. It takes 11.0 minutes."
Internsion_1.3682859080924754e+19,F&B Eatery/Full-Service Restaurants,Car,2.0527465943426844,5.0,Picalonga Restaurant,"This person goes to Picalonga Restaurant by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.0527465943426844 miles. It takes 5.0 minutes."
Internsion_1.138809426614372e+19,F&B Eatery/Full-Service Restaurants,Car,3.9899012127948175,11.0,Itadaki,"This person goes to Itadaki by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.9899012127948175 miles. It takes 11.0 minutes."
Internsion_1.8416622123055864e+19,F&B Eatery/Limited-Service Restaurants,Public_transport,3.289797809174749,22.0,Burger King,"This person goes to Burger King by Public_transport, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 3.289797809174749 miles. It takes 22.0 minutes."
Internsion_2.227184259629124e+18,F&B Eatery/Drinking Places,Car,28.254530498764343,38.0,Cisco Seaport,"This person goes to Cisco Seaport by Car, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 28.254530498764343 miles. It takes 38.0 minutes."
Internsion_9.379415439061017e+18,F&B Eatery/Full-Service Restaurants,Car,1.8621655582668823,4.0,Lotus Xpress,"This person goes to Lotus Xpress by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.8621655582668823 miles. It takes 4.0 minutes."
Internsion_1.3631845431670866e+19,F&B Eatery/Full-Service Restaurants,Public_transport,3.2550807646836657,38.0,Xiang's Hunan Kitchen,"This person goes to Xiang's Hunan Kitchen by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.2550807646836657 miles. It takes 38.0 minutes."
Internsion_1.753102419498634e+19,F&B Eatery/Full-Service Restaurants,Walking,0.2111480530604167,4.0,Alfredo's Italian Kitchen South Boston,"This person goes to Alfredo's Italian Kitchen South Boston by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.2111480530604167 miles. It takes 4.0 minutes."
Internsion_1.5843989589423532e+19,F&B Eatery/Full-Service Restaurants,Car,0.9203444942886574,4.0,Itadaki,"This person goes to Itadaki by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.9203444942886574 miles. It takes 4.0 minutes."
Internsion_1.6176684333408158e+19,F&B Eatery/Full-Service Restaurants,Car,0.3814635536667123,0.0,Pueblo Viejo Pupuseria & Mexican Grill,"This person goes to Pueblo Viejo Pupuseria & Mexican Grill by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.3814635536667123 miles. It takes 0.0 minutes."
Internsion_1.2521774564100134e+18,F&B Eatery/Full-Service Restaurants,Car,1.957263230281322,4.0,Rei da Picanha,"This person goes to Rei da Picanha by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.957263230281322 miles. It takes 4.0 minutes."
Internsion_9.38325722415976e+18,F&B Eatery/Limited-Service Restaurants,Walking,0.5462321076921447,10.0,McDonald's,"This person goes to McDonald's by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.5462321076921447 miles. It takes 10.0 minutes."
Internsion_9.310755254779611e+18,F&B Eatery/Drinking Places,Car,0.9712593135701428,2.0,McGann's Pub,"This person goes to McGann's Pub by Car, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 0.9712593135701428 miles. It takes 2.0 minutes."
Internsion_5.434039747698995e+18,F&B Eatery/Limited-Service Restaurants,Walking,0.7385020686903602,14.0,Subway,"This person goes to Subway by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.7385020686903602 miles. It takes 14.0 minutes."
Internsion_9.66923819125983e+18,F&B Eatery/Full-Service Restaurants,Public_transport,2.217528068826696,40.0,The Great Wok,"This person goes to The Great Wok by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.217528068826696 miles. It takes 40.0 minutes."
Internsion_6.558503379925666e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.1473039762382689,2.0,The Well Coffee House,"This person goes to The Well Coffee House by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.1473039762382689 miles. It takes 2.0 minutes."
Internsion_3.3732726897735383e+18,F&B Eatery/Special Food Services,Walking,1.0399926938596402,20.0,Spinelli's Ravioli & Pastry Shoppe,"This person goes to Spinelli's Ravioli & Pastry Shoppe by Walking, this place is in the amenity category of F&B Eatery/Special Food Services. The distance is 1.0399926938596402 miles. It takes 20.0 minutes."
Internsion_1.5146894646413455e+19,F&B Eatery/Full-Service Restaurants,Car,0.6588751693661249,0.0,Santarpio's Pizza,"This person goes to Santarpio's Pizza by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.6588751693661249 miles. It takes 0.0 minutes."
Internsion_5.763287483792936e+18,F&B Eatery/Limited-Service Restaurants,Walking,1.0908352467907634,21.0,Subway,"This person goes to Subway by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.0908352467907634 miles. It takes 21.0 minutes."
Internsion_1.462184576086532e+19,F&B Eatery/Full-Service Restaurants,Car,41.63015330648199,83.0,R & L Delicatessen,"This person goes to R & L Delicatessen by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 41.63015330648199 miles. It takes 83.0 minutes."
Internsion_8.72697118476321e+18,F&B Eatery/Full-Service Restaurants,Car,1.64987318073398,8.0,Celeste,"This person goes to Celeste by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.64987318073398 miles. It takes 8.0 minutes."
Internsion_4.962046217472731e+18,F&B Eatery/Full-Service Restaurants,Public_transport,1.7956549032130005,17.0,Grafton Street,"This person goes to Grafton Street by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.7956549032130005 miles. It takes 17.0 minutes."
Internsion_1.3373938643198802e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.1834269767488674,3.0,Zume's Coffee House,"This person goes to Zume's Coffee House by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.1834269767488674 miles. It takes 3.0 minutes."
Internsion_1.2141202880585753e+19,F&B Eatery/Full-Service Restaurants,Walking,0.1426027107155181,2.0,Regina Pizzeria,"This person goes to Regina Pizzeria by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.1426027107155181 miles. It takes 2.0 minutes."
Internsion_4.408494147163136e+18,F&B Eatery/Full-Service Restaurants,Public_transport,1.7249860701032769,18.0,Coogan's,"This person goes to Coogan's by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.7249860701032769 miles. It takes 18.0 minutes."
Internsion_2.105609981518448e+18,F&B Eatery/Full-Service Restaurants,Car,1.066030358263358,3.0,Atwood's Tavern,"This person goes to Atwood's Tavern by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.066030358263358 miles. It takes 3.0 minutes."
Internsion_7.997702870672302e+17,F&B Eatery/Full-Service Restaurants,Walking,0.00982487623154,0.0,Santarpio's Pizza,"This person goes to Santarpio's Pizza by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.00982487623154 miles. It takes 0.0 minutes."
Internsion_1.7075929161199534e+19,F&B Eatery/Full-Service Restaurants,Car,8.254281306135933,16.0,Slate Bar & Grill,"This person goes to Slate Bar & Grill by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 8.254281306135933 miles. It takes 16.0 minutes."
Internsion_1.2718577923567466e+19,F&B Eatery/Limited-Service Restaurants,Walking,1.1567541591270147,22.0,Chipotle Mexican Grill,"This person goes to Chipotle Mexican Grill by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 1.1567541591270147 miles. It takes 22.0 minutes."
Internsion_1.6173834714602543e+19,F&B Eatery/Full-Service Restaurants,Public_transport,3.884374257695496,38.0,Mario's Restaurant,"This person goes to Mario's Restaurant by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 3.884374257695496 miles. It takes 38.0 minutes."
Internsion_1.6479735891651484e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.0832839205014794,1.0,Pueblo Viejo Cafe,"This person goes to Pueblo Viejo Cafe by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.0832839205014794 miles. It takes 1.0 minutes."
Internsion_1.108180430603064e+19,F&B Eatery/Full-Service Restaurants,Car,0.413703698855885,1.0,Rock Bottom Restaurant & Brewery,"This person goes to Rock Bottom Restaurant & Brewery by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.413703698855885 miles. It takes 1.0 minutes."
Internsion_1.3141021913394326e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.0206218061422431,0.0,The Well Coffee House,"This person goes to The Well Coffee House by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.0206218061422431 miles. It takes 0.0 minutes."
Internsion_6.75778230739256e+18,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.1027749628818229,1.0,Newsfeed Cafe,"This person goes to Newsfeed Cafe by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.1027749628818229 miles. It takes 1.0 minutes."
Internsion_5.317887519654402e+18,F&B Eatery/Full-Service Restaurants,Public_transport,1.3644950298893568,15.0,Sakura,"This person goes to Sakura by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.3644950298893568 miles. It takes 15.0 minutes."
Internsion_1.1238108034468618e+19,F&B Eatery/Full-Service Restaurants,Car,8.224512856869852,12.0,Hummus Republic,"This person goes to Hummus Republic by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 8.224512856869852 miles. It takes 12.0 minutes."
Internsion_2.853774685648021e+18,F&B Eatery/Full-Service Restaurants,Car,0.3458632961426868,0.0,El Oriental De Cuba,"This person goes to El Oriental De Cuba by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.3458632961426868 miles. It takes 0.0 minutes."
Internsion_7.202548269773357e+18,F&B Eatery/Full-Service Restaurants,Car,2.926877955812522,8.0,Coppersmith,"This person goes to Coppersmith by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 2.926877955812522 miles. It takes 8.0 minutes."
Internsion_1.6011882243580957e+19,F&B Eatery/Special Food Services,Public_transport,1.118260371758457,9.0,Spinelli's Ravioli & Pastry Shoppe,"This person goes to Spinelli's Ravioli & Pastry Shoppe by Public_transport, this place is in the amenity category of F&B Eatery/Special Food Services. The distance is 1.118260371758457 miles. It takes 9.0 minutes."
Internsion_6.337108296392458e+18,F&B Eatery/Full-Service Restaurants,Public_transport,0.9447099249487368,9.0,AK's Takeout & Delivery,"This person goes to AK's Takeout & Delivery by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.9447099249487368 miles. It takes 9.0 minutes."
Internsion_1.7570851746958727e+19,F&B Eatery/Limited-Service Restaurants,Walking,0.3601535702739908,6.0,Grotto,"This person goes to Grotto by Walking, this place is in the amenity category of F&B Eatery/Limited-Service Restaurants. The distance is 0.3601535702739908 miles. It takes 6.0 minutes."
Internsion_4.5187213024025646e+18,F&B Eatery/Drinking Places,Car,1.4829490058530468,4.0,Art Bar,"This person goes to Art Bar by Car, this place is in the amenity category of F&B Eatery/Drinking Places. The distance is 1.4829490058530468 miles. It takes 4.0 minutes."
Internsion_5.661737251155521e+18,F&B Eatery/Full-Service Restaurants,Walking,0.0525430329850739,1.0,Rizzo's Pizza,"This person goes to Rizzo's Pizza by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.0525430329850739 miles. It takes 1.0 minutes."
Internsion_1.2229263618371705e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Car,0.9673154151745978,3.0,Andala Coffee House,"This person goes to Andala Coffee House by Car, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.9673154151745978 miles. It takes 3.0 minutes."
Internsion_1.6864141405241167e+18,F&B Eatery/Full-Service Restaurants,Walking,1.0562925572746291,20.0,Midwest Grill Brazilian BBQ,"This person goes to Midwest Grill Brazilian BBQ by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.0562925572746291 miles. It takes 20.0 minutes."
Internsion_9.153462208334193e+17,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.0380383976753525,0.0,Juice Press,"This person goes to Juice Press by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.0380383976753525 miles. It takes 0.0 minutes."
Internsion_1.125572036614667e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Public_transport,0.7649346109139313,11.0,Dunkin',"This person goes to Dunkin' by Public_transport, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.7649346109139313 miles. It takes 11.0 minutes."
Internsion_1.2335983152011986e+18,F&B Eatery/Full-Service Restaurants,Walking,0.1269579146943069,2.0,Purple Shell,"This person goes to Purple Shell by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.1269579146943069 miles. It takes 2.0 minutes."
Internsion_1.3433502153881553e+19,F&B Eatery/Snack and Nonalcoholic Beverage Bars,Walking,0.3642480806544409,7.0,Dunkin',"This person goes to Dunkin' by Walking, this place is in the amenity category of F&B Eatery/Snack and Nonalcoholic Beverage Bars. The distance is 0.3642480806544409 miles. It takes 7.0 minutes."
Internsion_7.705214548394994e+18,F&B Eatery/Full-Service Restaurants,Car,0.6382527382675118,1.0,Desi Dhaba,"This person goes to Desi Dhaba by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.6382527382675118 miles. It takes 1.0 minutes."
Internsion_2.579103027758176e+18,F&B Eatery/Full-Service Restaurants,Car,1.6799118218547728,7.0,Tremont House Of Pizza,"This person goes to Tremont House Of Pizza by Car, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.6799118218547728 miles. It takes 7.0 minutes."
Internsion_8.262151279305266e+18,F&B Eatery/Full-Service Restaurants,Public_transport,1.5876126081596202,15.0,A&B Burgers,"This person goes to A&B Burgers by Public_transport, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 1.5876126081596202 miles. It takes 15.0 minutes."
Internsion_1.6902800881217614e+19,F&B Eatery/Full-Service Restaurants,Walking,0.0253326249592283,0.0,Muqueca Restaurant,"This person goes to Muqueca Restaurant by Walking, this place is in the amenity category of F&B Eatery/Full-Service Restaurants. The distance is 0.0253326249592283 miles. It takes 0.0 minutes."
